# epoch train_loss test_loss time_seconds
642 0.0006494805 0.0001387268 22137.67 
643 0.0006488967 0.0001385271 22309.89 
644 0.0006484293 0.0001383562 22419.53 
645 0.0006479411 0.0001381823 22561.38 
646 0.0006474575 0.0001380365 22692.51 
647 0.0006468989 0.000137774 22828.61 
648 0.0006463747 0.0001376672 22968.15 
649 0.0006458541 0.00013749 23097.88 
650 0.0006453765 0.0001372888 23237.85 
651 0.0006447587 0.000137244 23411.0 
652 0.0006443109 0.0001372121 23536.94 
653 0.000643909 0.0001371247 23738.5 
654 0.0006433124 0.000136966 23910.78 
655 0.0006427632 0.0001369025 24050.97 
656 0.0006422216 0.0001367647 24199.14 
657 0.0006417666 0.0001368765 24377.29 
658 0.0006412601 0.0001367412 24442.28 
659 0.0006410256 0.0001367459 24597.64 
660 0.0006403355 0.0001366711 24746.61 
661 0.0006398485 0.0001365235 24937.39 
662 0.0006393013 0.0001363032 25124.82 
663 0.0006386627 0.0001362333 25272.16 
664 0.0006380987 0.0001359477 25404.56 
665 0.0006374987 0.0001355345 25507.14 
666 0.0006367648 0.0001354946 25523.6 
667 0.0006367313 0.0001354079 25780.59 
668 0.0006362199 0.0001352888 25945.97 
669 0.0006357164 0.0001352936 26131.84 
670 0.0006352014 0.0001353005 26328.41 
671 0.0006345212 0.0001350654 26455.83 
672 0.0006339784 0.0001348705 26610.2 
673 0.0006332576 0.000134778 26814.04 
674 0.0006325559 0.0001346394 26955.94 
675 0.0006319108 0.0001344206 27152.99 
676 0.0006313364 0.000134252 27284.96 
677 0.0006308501 0.0001342264 27408.82 
678 0.0006302027 0.000134312 27599.75 
679 0.0006295799 0.0001342429 27722.69 
680 0.0006290039 0.0001340272 27949.4 
681 0.0006284966 0.0001337636 28184.29 
682 0.0006279146 0.0001336875 28414.65 
683 0.000627425 0.0001336302 28449.98 
684 0.000627387 0.0001335631 28714.14 
685 0.0006267859 0.0001333604 28933.19 
686 0.0006261227 0.0001332614 29123.55 
687 0.0006254781 0.0001332491 29286.25 
688 0.0006248318 0.0001331049 29466.26 
689 0.000624248 0.000133002 29630.52 
690 0.0006236541 0.0001328797 29767.87 
691 0.000623177 0.0001327704 29970.31 
692 0.0006227006 0.0001327181 30088.57 
693 0.0006220655 0.0001325983 30212.54 
694 0.0006214712 0.0001322887 30385.11 
695 0.0006209271 0.0001321113 30504.2 
696 0.0006203373 0.000131913 30654.34 
697 0.0006196334 0.0001317133 30780.94 
698 0.0006189608 0.0001316625 30998.91 
699 0.0006183984 0.0001314272 31099.44 
700 0.0006176859 0.0001313365 31248.81 
701 0.0006170837 0.0001311944 31388.73 
702 0.0006163827 0.0001311728 31550.95 
703 0.00061584 0.0001310896 31693.27 
704 0.0006153793 0.0001308437 31918.62 
705 0.000614758 0.0001307107 32030.54 
706 0.0006144346 0.0001305645 32199.96 
707 0.0006137472 0.0001304165 32364.52 
708 0.0006131812 0.0001303834 32540.71 
709 0.0006126061 0.000130169 32735.79 
710 0.0006119431 0.0001299861 32906.51 
711 0.0006114012 0.0001298963 33072.23 
712 0.000610887 0.0001299291 33180.94 
713 0.0006103426 0.0001298607 33350.89 
714 0.0006096527 0.0001296493 33507.22 
715 0.0006091884 0.0001296317 33600.46 
716 0.0006087641 0.0001293817 33725.09 
717 0.000608251 0.0001292895 33871.65 
718 0.0006076931 0.0001291715 33995.95 
719 0.0006071695 0.0001291787 34153.82 
720 0.0006071225 0.0001289836 34298.21 
721 0.0006062754 0.0001288509 34486.38 
722 0.0006058654 0.0001288169 34622.18 
723 0.0006053374 0.0001288448 34776.77 
724 0.0006050505 0.0001287774 34826.4 
725 0.0006048568 0.000128842 34942.19 
726 0.0006043192 0.0001288925 35128.26 
727 0.0006038153 0.0001288173 35279.25 
728 0.0006033756 0.0001288702 35451.59 
729 0.0006028444 0.0001287351 35599.5 
730 0.0006021678 0.0001287687 35721.81 
731 0.0006015648 0.0001286955 35870.85 
732 0.0006010759 0.0001286883 36018.53 
733 0.000600578 0.000128475 36171.93 
734 0.0006000855 0.0001284333 36302.82 
735 0.0005995447 0.0001281858 36383.33 
736 0.0005992276 0.0001281298 36462.04 
737 0.0005989774 0.0001279454 36589.83 
738 0.0005981714 0.0001279072 36729.21 
739 0.0005976171 0.0001276374 36867.03 
740 0.0005971391 0.0001275187 37024.1 
741 0.0005966147 0.0001273488 37229.14 
742 0.0005960297 0.000127356 37410.04 
743 0.0005954621 0.0001272147 37576.95 
744 0.0005948303 0.0001269772 37701.69 
745 0.000594297 0.0001269324 37872.33 
746 0.0005936583 0.000126813 38000.35 
747 0.0005930444 0.0001266499 38129.13 
748 0.0005925907 0.0001265741 38268.69 
749 0.000592061 0.0001264942 38437.32 
750 0.0005916823 0.000126344 38591.7 
751 0.0005911058 0.0001262071 38771.85 
752 0.000590607 0.0001260787 38926.61 
753 0.0005900734 0.0001258207 39045.29 
754 0.0005895079 0.0001257935 39158.56 
755 0.0005891055 0.0001256213 39324.26 
756 0.0005885442 0.0001255761 39428.65 
757 0.0005880582 0.0001253133 39626.61 
758 0.0005874996 0.0001252807 39805.56 
759 0.0005868559 0.0001250278 39998.33 
760 0.0005862882 0.0001250055 40044.59 
761 0.0005862136 0.0001247984 40192.99 
762 0.0005856778 0.0001245918 40382.15 
763 0.0005852155 0.0001243394 40611.96 
764 0.0005845092 0.0001241375 40804.81 
765 0.0005839195 0.0001239171 40963.46 
766 0.0005832259 0.0001237169 41164.8 
767 0.0005828081 0.0001237105 41300.33 
768 0.0005822574 0.0001236081 41527.32 
769 0.0005816682 0.0001232238 41690.5 
770 0.0005809731 0.0001230782 41875.47 
771 0.0005803621 0.0001229315 42102.5 
772 0.0005797873 0.0001226081 42267.67 
773 0.0005792539 0.0001226169 42453.17 
774 0.0005785715 0.0001223376 42640.07 
775 0.0005779221 0.0001222361 42849.4 
776 0.0005774795 0.000122252 43008.5 
777 0.000576943 0.000122103 43159.17 
778 0.0005766821 0.0001217527 43338.43 
779 0.0005762109 0.0001216604 43549.69 
780 0.0005756747 0.0001216171 43717.01 
781 0.0005751624 0.0001215756 43741.88 
782 0.00057512 0.0001214504 43935.34 
783 0.0005745955 0.0001212167 44088.87 
784 0.0005740432 0.0001210365 44256.84 
785 0.0005736402 0.0001209625 44401.45 
786 0.0005730559 0.0001207977 44538.84 
787 0.0005724942 0.0001207711 44550.37 
788 0.0005724946 0.0001204932 44696.62 
789 0.0005720632 0.0001204279 44887.63 
790 0.0005716513 0.0001203215 44976.52 
791 0.0005714934 0.0001200763 45202.45 
792 0.0005709145 0.0001200272 45336.69 
793 0.00057067 0.0001196703 45609.04 
794 0.0005701156 0.0001194509 45862.4 
795 0.0005696888 0.0001192345 46136.51 
796 0.0005691859 0.0001191968 46411.27 
797 0.0005686919 0.0001190152 46680.9 
798 0.0005680198 0.0001188601 46912.35 
799 0.0005675112 0.0001187195 47188.58 
800 0.000566934 0.0001187376 47476.24 
801 0.0005664178 0.0001187387 47502.23 
802 0.0005664174 0.0001184876 47764.06 
803 0.0005659593 0.0001183792 48038.76 
804 0.0005655395 0.0001180114 48299.57 
805 0.0005648853 0.0001179057 48572.26 
806 0.0005642687 0.0001180117 48838.08 
807 0.0005636 0.0001178345 49095.92 
808 0.0005630919 0.0001179224 49382.13 
809 0.0005624673 0.0001179187 49669.42 
810 0.0005619628 0.0001178393 49948.26 
811 0.0005614084 0.0001178556 50206.86 
812 0.0005608451 0.0001177646 50467.39 
813 0.0005603692 0.000117749 50741.02 
814 0.0005597575 0.00011772 51000.1 
815 0.0005592739 0.0001176229 51211.74 
816 0.000558919 0.0001174693 51468.58 
817 0.0005584235 0.0001174538 51732.73 
818 0.0005579443 0.0001173788 51990.5 
819 0.0005575807 0.0001173688 52280.65 
820 0.0005572569 0.0001172746 52584.16 
821 0.000556728 0.0001172899 52847.73 
822 0.0005563382 0.000117131 53088.89 
823 0.0005558216 0.0001170716 53227.16 
824 0.0005556674 0.0001169854 53491.55 
825 0.0005552964 0.0001170202 53749.47 
826 0.0005549036 0.0001170973 54010.69 
827 0.000554486 0.0001170473 54270.74 
828 0.0005541141 0.0001170606 54544.48 
829 0.0005537293 0.0001169675 54793.72 
830 0.0005533881 0.0001171211 55049.18 
831 0.0005530349 0.0001170618 55328.16 
832 0.0005526224 0.0001170234 55592.68 
833 0.000552245 0.000116954 55859.76 
834 0.0005518859 0.0001168984 56122.07 
835 0.0005514691 0.0001167401 56382.37 
836 0.0005509952 0.0001167047 56644.81 
837 0.0005505667 0.0001165999 56872.22 
838 0.0005502465 0.000116582 57126.11 
839 0.0005498517 0.0001165107 57390.12 
840 0.0005493342 0.0001164535 57663.21 
841 0.0005488639 0.0001163451 57907.42 
842 0.000548346 0.0001162492 58141.31 
843 0.0005479666 0.000116207 58200.23 
844 0.0005479082 0.0001160886 58454.66 
845 0.0005475797 0.0001158548 58718.36 
846 0.0005472071 0.0001158238 58787.46 
847 0.0005471428 0.000115722 59076.14 
848 0.000546696 0.0001154534 59317.51 
849 0.0005462598 0.0001155663 59574.38 
850 0.0005457915 0.0001154933 59840.56 
851 0.0005452695 0.0001155763 60091.53 
852 0.0005447255 0.0001155672 60326.6 
853 0.000544327 0.0001156424 60568.24 
854 0.0005438524 0.0001154915 60850.47 
855 0.0005434691 0.0001154561 61119.48 
856 0.0005429825 0.0001153098 61370.83 
857 0.0005424716 0.0001151932 61612.98 
858 0.0005420557 0.0001151584 61884.83 
859 0.0005416861 0.0001150074 62159.93 
860 0.000541196 0.0001149705 62412.36 
861 0.000540842 0.000114953 62670.1 
862 0.0005405216 0.0001147197 62928.3 
863 0.0005401144 0.0001146092 63186.32 
864 0.0005397201 0.0001146117 63441.86 
865 0.0005393225 0.0001145562 63698.65 
866 0.0005389396 0.0001145155 63923.1 
867 0.0005386877 0.0001144911 64077.19 
868 0.0005385224 0.0001143472 64262.48 
869 0.0005381603 0.0001142847 64425.53 
870 0.0005377933 0.000114214 64633.79 
871 0.0005372723 0.0001140349 64848.3 
872 0.0005368588 0.0001138255 65063.83 
873 0.0005364762 0.0001136786 65193.46 
874 0.0005361362 0.0001137324 65265.08 
875 0.0005359358 0.0001135103 65444.9 
876 0.0005355704 0.0001134112 65587.98 
877 0.0005351994 0.0001132508 65707.32 
878 0.0005347953 0.0001132492 65739.42 
879 0.0005347651 0.0001131745 65892.27 
880 0.0005344153 0.0001130991 66056.31 
881 0.0005340374 0.0001130374 66245.42 
882 0.0005336729 0.0001129688 66459.79 
883 0.0005333284 0.0001129101 66618.49 
884 0.0005328608 0.0001128041 66816.77 
885 0.000532574 0.000112733 66970.89 
886 0.0005322731 0.0001127125 67115.39 
887 0.0005318874 0.0001126972 67238.14 
888 0.000531564 0.0001126665 67420.52 
889 0.0005312577 0.0001126691 67448.15 
890 0.0005311624 0.0001126126 67640.11 
891 0.0005308031 0.0001124865 67777.09 
892 0.0005305179 0.0001124548 67945.59 
893 0.0005301577 0.000112321 68096.86 
894 0.0005298012 0.0001122568 68249.1 
895 0.0005294783 0.0001120344 68402.85 
896 0.0005291776 0.0001119858 68558.02 
897 0.000528808 0.0001118967 68696.42 
898 0.000528475 0.0001117964 68922.69 
899 0.000528106 0.0001117832 69119.94 
900 0.0005277534 0.000111595 69244.36 
901 0.0005274536 0.0001114427 69407.99 
902 0.0005271838 0.0001113489 69590.26 
903 0.0005267682 0.0001111768 69758.03 
904 0.0005263456 0.0001111014 69906.1 
905 0.0005260022 0.0001109503 70080.38 
906 0.0005256651 0.0001107987 70243.34 
907 0.0005252904 0.0001105526 70398.8 
908 0.0005248205 0.0001103569 70526.82 
909 0.0005244056 0.0001101364 70689.56 
910 0.0005241028 0.0001100665 70912.89 
911 0.0005236977 0.000109973 71068.23 
912 0.000523265 0.0001097407 71242.58 
913 0.0005229225 0.0001097645 71451.67 
914 0.0005224968 0.0001095228 71599.56 
915 0.0005221111 0.0001094793 71776.0 
916 0.0005217227 0.0001093105 71967.99 
917 0.0005214139 0.0001092322 72101.78 
918 0.0005211541 0.0001091525 72280.25 
919 0.0005208173 0.0001089726 72439.47 
920 0.0005203389 0.0001088097 72583.72 
921 0.0005199066 0.0001086917 72708.55 
922 0.0005195651 0.0001086845 72762.81 
923 0.0005195192 0.0001084695 72931.13 
924 0.0005191276 0.000108447 73115.24 
925 0.0005189494 0.0001083626 73278.65 
926 0.0005185592 0.0001083612 73449.31 
927 0.0005182074 0.0001083166 73612.29 
928 0.0005179104 0.0001082056 73826.47 
929 0.0005175504 0.0001080726 74061.6 
930 0.0005172272 0.0001079539 74201.26 
931 0.0005168327 0.0001077626 74316.0 
932 0.0005165928 0.0001077089 74493.79 
933 0.0005162568 0.0001076846 74613.52 
934 0.000515847 0.0001075834 74762.79 
935 0.00051546 0.0001074251 74881.42 
936 0.0005150996 0.000107372 74928.76 
937 0.0005147336 0.0001072651 74989.07 
938 0.0005143707 0.0001070459 75053.38 
939 0.0005139332 0.0001069598 75114.12 
940 0.0005136907 0.0001068543 75179.2 
941 0.0005132953 0.000106725 75240.14 
942 0.0005129117 0.0001067263 75298.16 
943 0.0005124135 0.000106616 75359.74 
944 0.0005120032 0.0001065604 75425.81 
945 0.0005116152 0.0001065152 75493.1 
946 0.000511242 0.0001065858 75552.9 
947 0.0005109133 0.0001065638 75615.47 
948 0.0005105642 0.0001065988 75679.7 
949 0.0005101796 0.0001065514 75731.79 
950 0.0005098832 0.0001064802 75793.94 
951 0.0005095437 0.0001064709 75850.81 
952 0.0005091061 0.0001064156 75908.11 
953 0.0005087902 0.0001063281 75963.5 
954 0.0005083687 0.0001061054 76023.63 
955 0.0005079289 0.0001061018 76079.91 
956 0.0005075286 0.000106046 76109.35 
957 0.0005074098 0.0001058944 76171.89 
958 0.0005070288 0.0001058658 76230.4 
959 0.0005066166 0.0001058946 76287.68 
960 0.0005062923 0.0001057906 76355.65 
961 0.0005058945 0.0001056585 76403.74 
962 0.0005054723 0.000105668 76460.14 
963 0.000505033 0.0001055101 76523.29 
964 0.0005045104 0.0001054755 76573.16 
965 0.0005041349 0.0001054475 76623.68 
966 0.0005037294 0.0001054218 76681.32 
967 0.0005033669 0.0001053515 76741.58 
968 0.0005030918 0.0001052377 76771.82 
969 0.0005028559 0.0001051077 76828.47 
970 0.0005024741 0.0001051108 76887.86 
971 0.0005020913 0.0001050347 76908.85 
972 0.0005019996 0.0001049951 76973.26 
973 0.0005016255 0.0001050572 76981.21 
974 0.0005015862 0.0001050575 77042.36 
975 0.0005012339 0.0001049164 77102.24 
976 0.000500887 0.0001048443 77168.45 
977 0.0005003796 0.0001046899 77234.27 
978 0.0004999969 0.0001045922 77290.69 
979 0.0004996712 0.0001045713 77360.04 
980 0.000499317 0.0001045337 77416.97 
981 0.0004990565 0.0001044852 77480.84 
982 0.0004987069 0.0001044383 77541.81 
983 0.0004984143 0.0001044541 77591.28 
984 0.0004982479 0.0001044631 77657.32 
985 0.0004979716 0.0001042864 77717.74 
986 0.0004976021 0.0001041747 77763.64 
987 0.0004973295 0.0001040887 77826.79 
988 0.0004969972 0.0001040167 77891.94 
989 0.0004966261 0.0001039109 77950.32 
990 0.0004963353 0.0001038153 77987.87 
991 0.0004961736 0.0001038321 78054.9 
992 0.0004957933 0.0001036983 78112.72 
993 0.0004954589 0.0001036482 78154.86 
994 0.0004952319 0.0001036475 78214.06 
995 0.0004949388 0.0001034691 78271.61 
996 0.0004946612 0.0001033338 78323.06 
997 0.0004943104 0.000103221 78381.16 
998 0.000493913 0.0001031776 78437.96 
999 0.0004936482 0.0001030402 78486.4 
1000 0.0004933394 0.0001030736 78548.95 
1001 0.0004930629 0.0001030128 84.23 
1002 0.0004927755 0.0001029328 241.48 
1003 0.0004924976 0.0001028263 419.61 
1004 0.0004922057 0.0001029004 468.62 
1005 0.0004920739 0.0001028845 520.88 
1006 0.0004919688 0.0001027534 683.77 
1007 0.0004917236 0.0001027145 876.26 
1008 0.0004913459 0.0001026105 1057.21 
1009 0.0004910307 0.0001025628 1201.13 
1010 0.0004907494 0.000102429 1319.04 
1011 0.0004904447 0.0001021851 1474.09 
1012 0.00049009 0.0001021996 1662.18 
1013 0.0004896664 0.0001020349 1775.89 
1014 0.0004891919 0.000101999 1948.71 
1015 0.0004888469 0.0001020341 2128.3 
1016 0.0004884492 0.000101937 2273.12 
1017 0.0004881406 0.0001018572 2444.87 
1018 0.0004877283 0.0001018413 2487.9 
1019 0.0004876667 0.0001017025 2680.59 
1020 0.0004872339 0.000101676 2819.59 
1021 0.0004868385 0.0001015597 2951.1 
1022 0.0004864158 0.0001016614 3134.46 
1023 0.0004861054 0.0001015742 3252.72 
1024 0.0004857598 0.0001015275 3461.54 
1025 0.0004853853 0.0001015399 3482.62 
1026 0.0004853302 0.0001014804 3637.51 
1027 0.0004847653 0.0001014944 3651.03 
1028 0.0004847191 0.0001014239 3811.44 
1029 0.0004843124 0.0001014837 3979.54 
1030 0.0004840031 0.0001013554 4176.42 
1031 0.0004835856 0.0001012818 4386.67 
1032 0.0004833082 0.0001012496 4560.71 
1033 0.0004829754 0.0001012967 4749.95 
1034 0.0004827019 0.0001013116 4889.93 
1035 0.0004824463 0.0001012707 5053.89 
1036 0.0004820476 0.0001012093 5202.24 
1037 0.0004817859 0.0001010868 5339.85 
1038 0.000481282 0.0001009522 5495.59 
1039 0.0004809052 0.0001009804 5699.99 
1040 0.0004805112 0.0001009551 5846.55 
1041 0.0004801742 0.0001009004 6012.73 
1042 0.0004797635 0.0001008852 6117.17 
1043 0.0004795179 0.0001008152 6272.08 
1044 0.0004790838 0.0001007504 6383.52 
1045 0.0004786753 0.0001007575 6522.4 
1046 0.0004783367 0.0001005687 6723.27 
1047 0.0004777915 0.0001005357 6845.18 
1048 0.0004774082 0.0001004819 6978.29 
1049 0.0004770789 0.0001004359 7153.75 
1050 0.0004766326 0.0001004808 7317.33 
1051 0.0004760922 0.0001004629 7572.7 
1052 0.0004757592 0.0001003846 7685.08 
1053 0.0004753222 0.000100128 7841.58 
1054 0.0004748053 0.000100075 7963.86 
1055 0.000474343 9.99036e-05 8139.87 
1056 0.0004738713 9.98415e-05 8288.27 
1057 0.000473571 9.98646e-05 8422.98 
1058 0.0004731451 9.97308e-05 8619.67 
1059 0.0004727578 9.95548e-05 8834.19 
1060 0.0004723035 9.95219e-05 9022.57 
1061 0.0004719228 9.94667e-05 9147.9 
1062 0.0004715719 9.93754e-05 9326.95 
1063 0.0004712162 9.92658e-05 9498.29 
1064 0.0004707785 9.92086e-05 9677.65 
1065 0.0004704304 9.90804e-05 9880.73 
1066 0.0004700566 9.90631e-05 10130.61 
1067 0.0004697593 9.90118e-05 10332.24 
1068 0.0004694505 9.90296e-05 10504.3 
1069 0.0004690803 9.89106e-05 10669.92 
1070 0.000468727 9.8862e-05 10871.05 
1071 0.0004683511 9.88331e-05 11133.06 
1072 0.0004680474 9.87871e-05 11222.98 
1073 0.0004679805 9.86596e-05 11384.57 
1074 0.0004676489 9.85829e-05 11544.69 
1075 0.000467325 9.83419e-05 11743.66 
1076 0.000466884 9.82729e-05 11915.88 
1077 0.0004665871 9.82127e-05 12079.96 
1078 0.0004662697 9.81387e-05 12290.69 
1079 0.0004658788 9.80509e-05 12504.57 
1080 0.0004655781 9.79708e-05 12645.97 
1081 0.0004652538 9.79204e-05 12791.89 
1082 0.0004649854 9.7937e-05 12946.55 
1083 0.0004647333 9.80179e-05 13086.97 
1084 0.0004644809 9.78033e-05 13228.04 
1085 0.0004641834 9.77129e-05 13389.33 
1086 0.0004638958 9.7615e-05 13581.03 
1087 0.0004636248 9.75699e-05 13650.5 
1088 0.0004635578 9.75301e-05 13777.53 
1089 0.0004633004 9.74803e-05 13943.62 
1090 0.0004630748 9.73476e-05 14187.15 
1091 0.0004628449 9.73956e-05 14388.84 
1092 0.000462603 9.73023e-05 14580.02 
1093 0.0004623828 9.72486e-05 14744.48 
1094 0.0004621374 9.71991e-05 14960.9 
1095 0.00046186 9.70636e-05 15109.26 
1096 0.0004615377 9.69897e-05 15248.23 
1097 0.0004614535 9.69816e-05 15351.64 
1098 0.0004610912 9.69688e-05 15484.96 
1099 0.0004608468 9.69031e-05 15642.57 
1100 0.000460615 9.68562e-05 15742.79 
1101 0.0004604059 9.68463e-05 15906.34 
1102 0.0004602045 9.67648e-05 16039.81 
1103 0.0004599689 9.67053e-05 16246.2 
1104 0.0004597771 9.65555e-05 16397.29 
1105 0.0004595692 9.65611e-05 16526.86 
1106 0.0004593235 9.64042e-05 16689.62 
1107 0.0004590929 9.63439e-05 16823.71 
1108 0.00045883 9.63644e-05 17057.73 
1109 0.0004585152 9.61912e-05 17279.16 
1110 0.0004582145 9.61966e-05 17428.83 
1111 0.0004579308 9.61012e-05 17563.68 
1112 0.0004576447 9.59849e-05 17730.78 
1113 0.0004574093 9.59774e-05 17753.57 
1114 0.0004573642 9.58945e-05 17880.27 
1115 0.0004571095 9.58898e-05 17968.52 
1116 0.0004569369 9.58529e-05 18056.51 
1117 0.0004567277 9.58326e-05 18176.19 
1118 0.0004565246 9.58573e-05 18339.26 
1119 0.0004562624 9.5726e-05 18450.86 
1120 0.0004559899 9.57498e-05 18592.48 
1121 0.0004557001 9.55995e-05 18784.5 
1122 0.0004554638 9.5525e-05 18843.17 
1123 0.0004554159 9.551e-05 19012.9 
1124 0.0004552078 9.53497e-05 19229.56 
1125 0.000454988 9.52602e-05 19380.97 
1126 0.0004547632 9.51985e-05 19582.53 
1127 0.0004544946 9.51495e-05 19697.71 
1128 0.0004542622 9.51426e-05 19714.43 
1129 0.0004542496 9.50082e-05 19846.3 
1130 0.0004540045 9.50777e-05 20000.57 
1131 0.0004538522 9.48922e-05 20079.83 
1132 0.0004536053 9.48034e-05 20257.75 
1133 0.0004533998 9.47802e-05 20466.61 
1134 0.0004531877 9.47125e-05 20632.42 
1135 0.0004528921 9.4655e-05 20823.62 
1136 0.0004526672 9.45481e-05 21008.78 
1137 0.0004523759 9.45304e-05 21166.99 
1138 0.000452114 9.44235e-05 21338.4 
1139 0.0004518532 9.44071e-05 21510.46 
1140 0.0004515965 9.43671e-05 21660.45 
1141 0.0004513938 9.43742e-05 21862.47 
1142 0.0004510823 9.42188e-05 21994.57 
1143 0.0004507167 9.42047e-05 22191.9 
1144 0.0004504623 9.41304e-05 22323.56 
1145 0.0004501987 9.41414e-05 22494.45 
1146 0.0004499108 9.40171e-05 22630.14 
1147 0.000449645 9.39721e-05 22816.17 
1148 0.0004494147 9.38883e-05 22958.11 
1149 0.0004491178 9.3865e-05 23009.43 
1150 0.0004490626 9.3733e-05 23177.6 
1151 0.0004487864 9.36521e-05 23359.23 
1152 0.0004485749 9.35221e-05 23575.43 
1153 0.0004483182 9.35049e-05 23715.19 
1154 0.0004480921 9.34539e-05 23823.28 
1155 0.0004479703 9.34523e-05 23985.65 
1156 0.0004477319 9.33731e-05 24218.67 
1157 0.0004475292 9.3367e-05 24383.81 
1158 0.0004472933 9.33619e-05 24583.22 
1159 0.0004470237 9.3333e-05 24760.32 
1160 0.0004467859 9.32763e-05 24771.66 
1161 0.0004467725 9.32685e-05 24945.33 
1162 0.0004465998 9.32101e-05 25012.85 
1163 0.0004464658 9.30995e-05 25268.97 
1164 0.000446236 9.29217e-05 25415.51 
1165 0.0004459894 9.28313e-05 25544.76 
1166 0.0004457212 9.27135e-05 25671.28 
1167 0.0004454588 9.26617e-05 25843.3 
1168 0.0004452226 9.26674e-05 25888.97 
1169 0.0004451897 9.25719e-05 26052.83 
1170 0.0004449202 9.24209e-05 26240.91 
1171 0.0004446479 9.22888e-05 26458.83 
1172 0.0004443748 9.22594e-05 26580.69 
1173 0.0004441458 9.21619e-05 26770.32 
1174 0.0004439283 9.20988e-05 26996.07 
1175 0.0004436906 9.20062e-05 27141.6 
1176 0.0004434783 9.19006e-05 27242.52 
1177 0.000443354 9.19006e-05 27257.34 
1178 0.0004433126 9.19054e-05 27422.03 
1179 0.0004430721 9.18957e-05 27555.35 
1180 0.0004428246 9.17731e-05 27679.28 
1181 0.0004425634 9.16449e-05 27839.25 
1182 0.0004422675 9.1494e-05 28061.86 
1183 0.0004420452 9.13281e-05 28195.87 
1184 0.0004417867 9.11942e-05 28399.16 
1185 0.0004415237 9.09381e-05 28592.3 
1186 0.0004412063 9.08894e-05 28760.69 
1187 0.0004408905 9.08537e-05 28938.08 
1188 0.0004406687 9.07244e-05 29054.61 
1189 0.0004404413 9.06053e-05 29257.77 
1190 0.0004401629 9.04998e-05 29470.19 
1191 0.0004398908 9.03621e-05 29626.06 
1192 0.0004396359 9.02583e-05 29733.89 
1193 0.000439312 8.99943e-05 29899.13 
1194 0.0004389657 8.99557e-05 30060.5 
1195 0.0004387448 8.9936e-05 30236.59 
1196 0.0004384711 8.96639e-05 30381.7 
1197 0.0004380791 8.95528e-05 30522.47 
1198 0.0004377669 8.95808e-05 30671.81 
1199 0.0004375331 8.95005e-05 30699.37 
1200 0.0004374985 8.94569e-05 30740.38 
1201 0.0004374487 8.92928e-05 30910.61 
1202 0.0004371996 8.92562e-05 31061.03 
1203 0.0004369263 8.90795e-05 31217.79 
1204 0.0004366336 8.9107e-05 31381.56 
1205 0.0004363398 8.89953e-05 31532.04 
1206 0.0004360738 8.8982e-05 31560.62 
1207 0.0004360741 8.89414e-05 31809.31 
1208 0.0004358223 8.8771e-05 31969.81 
1209 0.0004355567 8.8742e-05 32219.43 
1210 0.0004352885 8.86115e-05 32337.38 
1211 0.0004350407 8.84998e-05 32435.98 
1212 0.0004348393 8.84512e-05 32557.31 
1213 0.0004346393 8.83068e-05 32696.33 
1214 0.0004343686 8.82776e-05 32851.85 
1215 0.0004341337 8.81825e-05 32999.88 
1216 0.0004339304 8.81616e-05 33103.73 
1217 0.0004336797 8.81379e-05 33210.38 
1218 0.0004334162 8.79877e-05 33432.36 
1219 0.0004331667 8.79241e-05 33576.24 
1220 0.0004329556 8.79021e-05 33716.51 
1221 0.0004327757 8.78197e-05 33879.14 
1222 0.0004325237 8.77965e-05 33956.12 
1223 0.0004324535 8.765e-05 34092.45 
1224 0.0004322554 8.76737e-05 34230.09 
1225 0.0004320618 8.75016e-05 34349.26 
1226 0.0004318434 8.74839e-05 34399.29 
1227 0.000431749 8.73949e-05 34497.84 
1228 0.0004315079 8.72832e-05 34641.79 
1229 0.0004312949 8.72133e-05 34766.25 
1230 0.0004310767 8.71515e-05 34902.83 
1231 0.000430782 8.70109e-05 35102.8 
1232 0.0004305051 8.68958e-05 35244.03 
1233 0.0004301972 8.68022e-05 35369.01 
1234 0.0004299142 8.66412e-05 35533.42 
1235 0.0004296815 8.65617e-05 35649.13 
1236 0.0004294003 8.62915e-05 35786.18 
1237 0.0004291289 8.6119e-05 35968.41 
1238 0.0004288593 8.5977e-05 36190.67 
1239 0.0004285683 8.58133e-05 36328.13 
1240 0.0004282878 8.56989e-05 36445.0 
1241 0.0004279913 8.54676e-05 36580.39 
1242 0.0004276794 8.52917e-05 36709.73 
1243 0.0004274015 8.49549e-05 36809.9 
1244 0.0004271183 8.48324e-05 36959.17 
1245 0.000426843 8.47425e-05 37085.75 
1246 0.0004266545 8.47208e-05 37236.84 
1247 0.0004264669 8.4568e-05 37393.94 
1248 0.0004261755 8.44794e-05 37523.83 
1249 0.0004259291 8.43724e-05 37681.37 
1250 0.0004257224 8.42527e-05 37859.69 
1251 0.0004255155 8.41363e-05 37996.84 
1252 0.000425228 8.39831e-05 38148.9 
1253 0.000424956 8.38015e-05 38306.03 
1254 0.0004247381 8.37394e-05 38427.36 
1255 0.0004244898 8.36547e-05 38535.89 
1256 0.0004242927 8.34638e-05 38672.82 
1257 0.0004240653 8.33406e-05 38829.69 
1258 0.0004238179 8.32286e-05 38931.95 
1259 0.0004235908 8.30681e-05 39126.49 
1260 0.000423404 8.30513e-05 39283.02 
