# epoch train_loss test_loss time_seconds
1243 0.0003683514 7.66713e-05 11416.27 
1244 0.0003682242 7.66349e-05 11475.5 
1245 0.0003680894 7.66094e-05 11532.29 
1246 0.0003679894 7.66028e-05 11587.6 
1247 0.0003678893 7.65691e-05 11629.79 
1248 0.0003677849 7.6535e-05 11677.13 
1249 0.0003676919 7.65628e-05 11744.23 
1250 0.0003676169 7.65613e-05 11795.21 
1251 0.0003674959 7.65483e-05 11845.57 
1252 0.0003673604 7.65044e-05 11891.31 
1253 0.0003672738 7.64771e-05 11950.75 
1254 0.0003671702 7.6481e-05 11960.84 
1255 0.0003671655 7.64854e-05 11972.2 
1256 0.0003671464 7.6475e-05 12012.54 
1257 0.0003670825 7.64998e-05 12039.08 
1258 0.0003670234 7.64622e-05 12093.12 
1259 0.0003669119 7.64235e-05 12137.28 
1260 0.0003668147 7.64169e-05 12196.93 
1261 0.000366729 7.64134e-05 12230.38 
1262 0.0003666659 7.64292e-05 12242.06 
1263 0.0003666412 7.64307e-05 12254.01 
1264 0.0003666239 7.63927e-05 12300.68 
1265 0.0003665192 7.63957e-05 12357.62 
1266 0.0003664068 7.63974e-05 12405.48 
1267 0.0003663049 7.63998e-05 12473.59 
1268 0.0003661958 7.6379e-05 12545.31 
1269 0.0003660946 7.63895e-05 12563.39 
1270 0.0003660773 7.63858e-05 12578.6 
1271 0.0003660533 7.63779e-05 12605.73 
1272 0.0003660204 7.6374e-05 12654.69 
1273 0.0003659339 7.63786e-05 12663.25 
1274 0.0003659159 7.63634e-05 12715.91 
1275 0.0003658066 7.63645e-05 12775.8 
1276 0.0003656968 7.6357e-05 12835.17 
1277 0.0003656147 7.6403e-05 12885.32 
1278 0.0003655384 7.64008e-05 12944.67 
1279 0.0003654654 7.64066e-05 12993.05 
1280 0.0003653764 7.63855e-05 13028.09 
1281 0.000365341 7.63986e-05 13049.45 
1282 0.0003653291 7.64186e-05 13107.01 
1283 0.0003652425 7.64085e-05 13156.69 
1284 0.0003651673 7.63852e-05 13220.1 
1285 0.0003650962 7.63493e-05 13272.47 
1286 0.0003650098 7.63233e-05 13324.3 
1287 0.0003649171 7.63489e-05 13378.93 
1288 0.0003648167 7.63718e-05 13441.04 
1289 0.0003647258 7.63554e-05 13490.98 
1290 0.0003646155 7.63252e-05 13507.58 
1291 0.0003645917 7.634e-05 13554.09 
1292 0.0003644869 7.62712e-05 13606.86 
1293 0.000364386 7.62739e-05 13671.06 
1294 0.0003642762 7.62635e-05 13684.44 
1295 0.0003642558 7.62454e-05 13749.73 
1296 0.0003641315 7.62763e-05 13810.22 
1297 0.000364048 7.62527e-05 13857.44 
1298 0.0003639255 7.62778e-05 13922.86 
1299 0.0003638206 7.62487e-05 13979.57 
1300 0.0003637278 7.62495e-05 14002.98 
1301 0.0003637134 7.62354e-05 14058.37 
1302 0.0003636342 7.62284e-05 14102.39 
1303 0.0003635615 7.62184e-05 14125.42 
1304 0.0003635306 7.61927e-05 14185.03 
1305 0.0003634379 7.6169e-05 14234.58 
1306 0.000363352 7.61671e-05 14287.67 
1307 0.0003632569 7.61496e-05 14334.34 
1308 0.0003631723 7.61411e-05 14387.8 
1309 0.0003630867 7.61303e-05 14392.07 
1310 0.000363087 7.61584e-05 14449.84 
1311 0.0003629991 7.61703e-05 14519.5 
1312 0.0003628653 7.61356e-05 14578.43 
1313 0.0003627573 7.61129e-05 14635.53 
1314 0.0003626431 7.60964e-05 14641.96 
1315 0.0003626303 7.60462e-05 14697.07 
1316 0.0003625349 7.60124e-05 14760.36 
1317 0.0003624345 7.60197e-05 14799.77 
1318 0.0003623777 7.60105e-05 14840.96 
1319 0.0003622844 7.60471e-05 14900.96 
1320 0.000362156 7.60305e-05 14908.89 
1321 0.0003621448 7.60115e-05 14964.36 
1322 0.000362029 7.59908e-05 15013.52 
1323 0.0003619163 7.59548e-05 15048.64 
1324 0.0003618399 7.59489e-05 15071.59 
1325 0.0003618079 7.59412e-05 15122.77 
1326 0.0003617223 7.59475e-05 15168.72 
1327 0.0003616141 7.59385e-05 15185.85 
1328 0.0003616001 7.59385e-05 15188.64 
1329 0.0003616001 7.59385e-05 15191.13 
1330 0.0003616001 7.59385e-05 15193.18 
1331 0.0003616001 7.59385e-05 15195.22 
1332 0.0003616001 7.59385e-05 15205.46 
1333 0.0003616001 7.59385e-05 15208.24 
1334 0.0003616001 7.59385e-05 15210.57 
1335 0.0003616001 7.59385e-05 15212.7 
1336 0.0003616001 7.59385e-05 15215.84 
1337 0.0003616001 7.59385e-05 15217.83 
1338 0.0003616001 7.59385e-05 15219.85 
1339 0.0003616001 7.59385e-05 15221.96 
1340 0.0003616001 7.59385e-05 15223.98 
1341 0.0003616001 7.59385e-05 15229.79 
1342 0.0003616001 7.59385e-05 15232.81 
1343 0.0003616001 7.59385e-05 15235.19 
1344 0.0003616001 7.59385e-05 15237.46 
1345 0.0003616001 7.59385e-05 15239.8 
1346 0.0003616001 7.59385e-05 15241.7 
1347 0.0003616001 7.59385e-05 15244.5 
1348 0.0003616001 7.59385e-05 15246.55 
1349 0.0003616001 7.59385e-05 15248.77 
1350 0.0003616001 7.59385e-05 15251.16 
1351 0.0003616001 7.59385e-05 15254.18 
1352 0.0003616001 7.59385e-05 15256.16 
1353 0.0003616001 7.59385e-05 15257.92 
1354 0.0003616001 7.59385e-05 15260.04 
1355 0.0003616001 7.59385e-05 15262.15 
1356 0.0003616001 7.59385e-05 15264.2 
1357 0.0003616001 7.59385e-05 15266.86 
1358 0.0003616001 7.59385e-05 15273.13 
1359 0.0003616001 7.59385e-05 15275.33 
1360 0.0003616001 7.59385e-05 15277.33 
1361 0.0003616001 7.59385e-05 15280.42 
1362 0.0003616001 7.59385e-05 15285.27 
1363 0.0003616001 7.59385e-05 15288.13 
1364 0.0003616001 7.59385e-05 15294.0 
1365 0.0003616001 7.59385e-05 15299.15 
1366 0.0003616001 7.59385e-05 15303.04 
1367 0.0003616001 7.59385e-05 15305.26 
1368 0.0003616001 7.59385e-05 15311.9 
1369 0.0003616001 7.59385e-05 15314.7 
1370 0.0003616001 7.59385e-05 15317.1 
1371 0.0003616001 7.59385e-05 15319.44 
1372 0.0003616001 7.59385e-05 15321.4 
1373 0.0003616001 7.59385e-05 15323.68 
1374 0.0003616001 7.59385e-05 15325.83 
1375 0.0003616001 7.59385e-05 15327.88 
1376 0.0003616001 7.59385e-05 15329.97 
1377 0.0003616001 7.59385e-05 15332.55 
1378 0.0003616001 7.59385e-05 15334.89 
1379 0.0003616001 7.59385e-05 15337.54 
1380 0.0003616001 7.59385e-05 15340.26 
1381 0.0003616001 7.59385e-05 15346.06 
1382 0.0003616001 7.59385e-05 15355.19 
1383 0.0003616001 7.59385e-05 15357.36 
1384 0.0003616001 7.59385e-05 15360.24 
1385 0.0003616001 7.59385e-05 15363.8 
1386 0.0003616001 7.59385e-05 15366.57 
1387 0.0003616001 7.59385e-05 15368.95 
1388 0.0003616001 7.59385e-05 15371.78 
1389 0.0003616001 7.59385e-05 15379.67 
1390 0.0003616001 7.59385e-05 15382.97 
1391 0.0003616001 7.59385e-05 15385.75 
1392 0.0003616001 7.59385e-05 15389.21 
1393 0.0003616001 7.59385e-05 15391.46 
1394 0.0003616001 7.59385e-05 15393.48 
1395 0.0003616001 7.59385e-05 15396.09 
1396 0.0003616001 7.59385e-05 15398.13 
1397 0.0003616001 7.59385e-05 15400.4 
1398 0.0003616001 7.59385e-05 15403.35 
1399 0.0003616001 7.59385e-05 15407.63 
1400 0.0003616001 7.59385e-05 15410.49 
1401 0.0003616001 7.59385e-05 15412.76 
1402 0.0003616001 7.59385e-05 15415.4 
1403 0.0003616001 7.59385e-05 15417.55 
1404 0.0003616001 7.59385e-05 15420.93 
1405 0.0003616001 7.59385e-05 15426.18 
1406 0.0003616001 7.59385e-05 15428.75 
1407 0.0003616001 7.59385e-05 15431.02 
1408 0.0003616001 7.59385e-05 15434.79 
1409 0.0003616001 7.59385e-05 15439.21 
1410 0.0003616001 7.59385e-05 15443.79 
1411 0.0003616001 7.59385e-05 15447.05 
1412 0.0003616001 7.59385e-05 15449.36 
1413 0.0003616001 7.59385e-05 15451.95 
1414 0.0003616001 7.59385e-05 15454.03 
1415 0.0003616001 7.59385e-05 15456.16 
1416 0.0003616001 7.59385e-05 15458.6 
1417 0.0003616001 7.59385e-05 15461.14 
1418 0.0003616001 7.59385e-05 15463.65 
1419 0.0003616001 7.59385e-05 15465.87 
1420 0.0003616001 7.59385e-05 15468.22 
1421 0.0003616001 7.59385e-05 15470.85 
1422 0.0003616001 7.59385e-05 15473.42 
1423 0.0003616001 7.59385e-05 15478.99 
1424 0.0003616001 7.59385e-05 15481.9 
1425 0.0003616001 7.59385e-05 15495.23 
1426 0.0003616001 7.59385e-05 15498.39 
1427 0.0003616001 7.59385e-05 15500.56 
1428 0.0003616001 7.59385e-05 15502.59 
1429 0.0003616001 7.59385e-05 15504.46 
1430 0.0003616001 7.59385e-05 15506.6 
1431 0.0003616001 7.59385e-05 15509.13 
1432 0.0003616001 7.59385e-05 15511.27 
1433 0.0003616001 7.59385e-05 15513.85 
1434 0.0003616001 7.59385e-05 15515.8 
1435 0.0003616001 7.59385e-05 15518.06 
1436 0.0003616001 7.59385e-05 15520.43 
1437 0.0003616001 7.59385e-05 15526.12 
1438 0.0003616001 7.59385e-05 15528.47 
1439 0.0003616001 7.59385e-05 15530.94 
1440 0.0003616001 7.59385e-05 15534.07 
1441 0.0003616001 7.59385e-05 15536.37 
1442 0.0003616001 7.59385e-05 15538.76 
1443 0.0003616001 7.59385e-05 15541.14 
1444 0.0003616001 7.59385e-05 15543.44 
1445 0.0003616001 7.59385e-05 15549.03 
1446 0.0003616001 7.59385e-05 15551.52 
1447 0.0003616001 7.59385e-05 15558.39 
1448 0.0003616001 7.59385e-05 15561.21 
1449 0.0003616001 7.59385e-05 15563.56 
1450 0.0003616001 7.59385e-05 15576.55 
1451 0.0003616001 7.59385e-05 15580.72 
1452 0.0003616001 7.59385e-05 15583.63 
1453 0.0003616001 7.59385e-05 15586.15 
1454 0.0003616001 7.59385e-05 15588.07 
1455 0.0003616001 7.59385e-05 15590.48 
1456 0.0003616001 7.59385e-05 15593.56 
1457 0.0003616001 7.59385e-05 15597.41 
1458 0.0003616001 7.59385e-05 15600.7 
1459 0.0003616001 7.59385e-05 15603.27 
1460 0.0003616001 7.59385e-05 15605.31 
1461 0.0003616001 7.59385e-05 15607.19 
1462 0.0003616001 7.59385e-05 15609.73 
1463 0.0003616001 7.59385e-05 15616.87 
1464 0.0003616001 7.59385e-05 15619.6 
1465 0.0003616001 7.59385e-05 15621.9 
1466 0.0003616001 7.59385e-05 15624.06 
1467 0.0003616001 7.59385e-05 15627.1 
1468 0.0003616001 7.59385e-05 15637.52 
1469 0.0003616001 7.59385e-05 15645.05 
1470 0.0003616001 7.59385e-05 15647.37 
1471 0.0003616001 7.59385e-05 15649.32 
1472 0.0003616001 7.59385e-05 15651.53 
1473 0.0003616001 7.59385e-05 15653.71 
1474 0.0003616001 7.59385e-05 15656.53 
1475 0.0003616001 7.59385e-05 15659.14 
1476 0.0003616001 7.59385e-05 15661.0 
1477 0.0003616001 7.59385e-05 15663.25 
1478 0.0003616001 7.59385e-05 15665.57 
1479 0.0003616001 7.59385e-05 15668.13 
1480 0.0003616001 7.59385e-05 15670.29 
1481 0.0003616001 7.59385e-05 15672.82 
1482 0.0003616001 7.59385e-05 15675.11 
1483 0.0003616001 7.59385e-05 15680.71 
1484 0.0003616001 7.59385e-05 15684.99 
1485 0.0003616001 7.59385e-05 15687.08 
1486 0.0003616001 7.59385e-05 15689.14 
1487 0.0003616001 7.59385e-05 15691.48 
1488 0.0003616001 7.59385e-05 15693.99 
1489 0.0003616001 7.59385e-05 15696.33 
1490 0.0003616001 7.59385e-05 15701.67 
1491 0.0003616001 7.59385e-05 15705.49 
1492 0.0003616001 7.59385e-05 15708.04 
1493 0.0003616001 7.59385e-05 15714.69 
1494 0.0003616001 7.59385e-05 15721.36 
1495 0.0003616001 7.59385e-05 15724.39 
1496 0.0003616001 7.59385e-05 15726.64 
1497 0.0003616001 7.59385e-05 15728.69 
1498 0.0003616001 7.59385e-05 15730.98 
1499 0.0003616001 7.59385e-05 15732.93 
1500 0.0003616001 7.59385e-05 15735.16 
1501 0.0003616001 7.59385e-05 15738.33 
1502 0.0003616001 7.59385e-05 15740.59 
1503 0.0003616001 7.59385e-05 15743.77 
1504 0.0003616001 7.59385e-05 15748.84 
1505 0.0003616001 7.59385e-05 15755.07 
1506 0.0003616001 7.59385e-05 15757.61 
1507 0.0003616001 7.59385e-05 15760.27 
1508 0.0003616001 7.59385e-05 15765.93 
1509 0.0003616001 7.59385e-05 15771.05 
1510 0.0003616001 7.59385e-05 15773.54 
1511 0.0003616001 7.59385e-05 15778.62 
1512 0.0003616001 7.59385e-05 15780.64 
1513 0.0003616001 7.59385e-05 15782.88 
1514 0.0003616001 7.59385e-05 15785.29 
1515 0.0003616001 7.59385e-05 15787.92 
1516 0.0003616001 7.59385e-05 15790.72 
1517 0.0003616001 7.59385e-05 15792.78 
1518 0.0003616001 7.59385e-05 15794.68 
1519 0.0003616001 7.59385e-05 15799.12 
1520 0.0003616001 7.59385e-05 15801.93 
1521 0.0003616001 7.59385e-05 15805.51 
1522 0.0003616001 7.59385e-05 15807.81 
1523 0.0003616001 7.59385e-05 15810.32 
1524 0.0003616001 7.59385e-05 15813.2 
1525 0.0003616001 7.59385e-05 15815.5 
1526 0.0003616001 7.59385e-05 15818.01 
1527 0.0003616001 7.59385e-05 15822.53 
1528 0.0003616001 7.59385e-05 15825.72 
1529 0.0003616001 7.59385e-05 15828.36 
1530 0.0003616001 7.59385e-05 15830.84 
1531 0.0003616001 7.59385e-05 15833.05 
1532 0.0003616001 7.59385e-05 15834.94 
1533 0.0003616001 7.59385e-05 15837.15 
1534 0.0003616001 7.59385e-05 15840.08 
1535 0.0003616001 7.59385e-05 15843.3 
1536 0.0003616001 7.59385e-05 15845.41 
1537 0.0003616001 7.59385e-05 15847.33 
1538 0.0003616001 7.59385e-05 15849.44 
1539 0.0003616001 7.59385e-05 15851.6 
1540 0.0003616001 7.59385e-05 15853.42 
1541 0.0003616001 7.59385e-05 15855.47 
1542 0.0003616001 7.59385e-05 15858.47 
1543 0.0003616001 7.59385e-05 15862.65 
1544 0.0003616001 7.59385e-05 15866.28 
1545 0.0003616001 7.59385e-05 15868.08 
1546 0.0003616001 7.59385e-05 15870.35 
1547 0.0003616001 7.59385e-05 15873.78 
1548 0.0003616001 7.59385e-05 15876.76 
1549 0.0003616001 7.59385e-05 15879.49 
1550 0.0003616001 7.59385e-05 15882.43 
1551 0.0003616001 7.59385e-05 15884.67 
1552 0.0003616001 7.59385e-05 15888.68 
1553 0.0003616001 7.59385e-05 15892.52 
1554 0.0003616001 7.59385e-05 15895.16 
1555 0.0003616001 7.59385e-05 15897.47 
1556 0.0003616001 7.59385e-05 15899.52 
1557 0.0003616001 7.59385e-05 15901.77 
1558 0.0003616001 7.59385e-05 15904.21 
1559 0.0003616001 7.59385e-05 15906.97 
1560 0.0003616001 7.59385e-05 15912.59 
1561 0.0003616001 7.59385e-05 15914.88 
1562 0.0003616001 7.59385e-05 15917.05 
1563 0.0003616001 7.59385e-05 15921.1 
1564 0.0003616001 7.59385e-05 15924.5 
1565 0.0003616001 7.59385e-05 15926.73 
1566 0.0003616001 7.59385e-05 15928.77 
1567 0.0003616001 7.59385e-05 15930.73 
1568 0.0003616001 7.59385e-05 15933.69 
1569 0.0003616001 7.59385e-05 15935.49 
1570 0.0003616001 7.59385e-05 15937.73 
1571 0.0003616001 7.59385e-05 15940.55 
1572 0.0003616001 7.59385e-05 15942.75 
1573 0.0003616001 7.59385e-05 15946.59 
1574 0.0003616001 7.59385e-05 15949.78 
1575 0.0003616001 7.59385e-05 15952.26 
1576 0.0003616001 7.59385e-05 15954.55 
1577 0.0003616001 7.59385e-05 15958.21 
1578 0.0003616001 7.59385e-05 15960.27 
1579 0.0003616001 7.59385e-05 15962.91 
1580 0.0003616001 7.59385e-05 15970.75 
1581 0.0003616001 7.59385e-05 15972.77 
1582 0.0003616001 7.59385e-05 15974.43 
1583 0.0003616001 7.59385e-05 15976.45 
1584 0.0003616001 7.59385e-05 15983.94 
1585 0.0003616001 7.59385e-05 15988.3 
1586 0.0003616001 7.59385e-05 15991.03 
1587 0.0003616001 7.59385e-05 15994.11 
1588 0.0003616001 7.59385e-05 15998.32 
1589 0.0003616001 7.59385e-05 16006.52 
1590 0.0003616001 7.59385e-05 16008.48 
1591 0.0003616001 7.59385e-05 16010.62 
1592 0.0003616001 7.59385e-05 16012.59 
1593 0.0003616001 7.59385e-05 16014.62 
1594 0.0003616001 7.59385e-05 16016.99 
1595 0.0003616001 7.59385e-05 16019.85 
1596 0.0003616001 7.59385e-05 16022.42 
1597 0.0003616001 7.59385e-05 16025.09 
1598 0.0003616001 7.59385e-05 16028.26 
1599 0.0003616001 7.59385e-05 16031.11 
1600 0.0003616001 7.59385e-05 16033.33 
1601 0.0003616001 7.59385e-05 16035.84 
1602 0.0003616001 7.59385e-05 16038.75 
1603 0.0003616001 7.59385e-05 16040.91 
1604 0.0003616001 7.59385e-05 16043.19 
1605 0.0003616001 7.59385e-05 16045.41 
1606 0.0003616001 7.59385e-05 16048.62 
1607 0.0003616001 7.59385e-05 16053.47 
1608 0.0003616001 7.59385e-05 16055.45 
1609 0.0003616001 7.59385e-05 16059.21 
1610 0.0003616001 7.59385e-05 16065.55 
1611 0.0003616001 7.59385e-05 16068.42 
1612 0.0003616001 7.59385e-05 16070.39 
1613 0.0003616001 7.59385e-05 16072.45 
1614 0.0003616001 7.59385e-05 16074.42 
1615 0.0003616001 7.59385e-05 16076.61 
1616 0.0003616001 7.59385e-05 16079.07 
1617 0.0003616001 7.59385e-05 16081.6 
1618 0.0003616001 7.59385e-05 16083.58 
1619 0.0003616001 7.59385e-05 16085.77 
1620 0.0003616001 7.59385e-05 16095.68 
1621 0.0003616001 7.59385e-05 16100.91 
1622 0.0003616001 7.59385e-05 16103.07 
1623 0.0003616001 7.59385e-05 16105.07 
1624 0.0003616001 7.59385e-05 16108.03 
1625 0.0003616001 7.59385e-05 16114.29 
1626 0.0003616001 7.59385e-05 16118.24 
1627 0.0003616001 7.59385e-05 16120.6 
1628 0.0003616001 7.59385e-05 16123.04 
1629 0.0003616001 7.59385e-05 16126.24 
1630 0.0003616001 7.59385e-05 16128.58 
1631 0.0003616001 7.59385e-05 16131.1 
1632 0.0003616001 7.59385e-05 16133.58 
1633 0.0003616001 7.59385e-05 16138.77 
1634 0.0003616001 7.59385e-05 16141.06 
1635 0.0003616001 7.59385e-05 16144.49 
1636 0.0003616001 7.59385e-05 16148.95 
1637 0.0003616001 7.59385e-05 16151.09 
1638 0.0003616001 7.59385e-05 16153.8 
1639 0.0003616001 7.59385e-05 16156.81 
1640 0.0003616001 7.59385e-05 16159.18 
1641 0.0003616001 7.59385e-05 16161.52 
1642 0.0003616001 7.59385e-05 16163.65 
1643 0.0003616001 7.59385e-05 16165.45 
1644 0.0003616001 7.59385e-05 16167.93 
1645 0.0003616001 7.59385e-05 16170.02 
1646 0.0003616001 7.59385e-05 16172.11 
1647 0.0003616001 7.59385e-05 16175.52 
1648 0.0003616001 7.59385e-05 16178.14 
1649 0.0003616001 7.59385e-05 16180.95 
1650 0.0003616001 7.59385e-05 16183.28 
1651 0.0003616001 7.59385e-05 16185.45 
1652 0.0003616001 7.59385e-05 16187.51 
1653 0.0003616001 7.59385e-05 16192.81 
1654 0.0003616001 7.59385e-05 16195.09 
1655 0.0003616001 7.59385e-05 16197.13 
1656 0.0003616001 7.59385e-05 16199.38 
1657 0.0003616001 7.59385e-05 16202.13 
1658 0.0003616001 7.59385e-05 16204.12 
1659 0.0003616001 7.59385e-05 16206.4 
1660 0.0003616001 7.59385e-05 16208.24 
1661 0.0003616001 7.59385e-05 16210.43 
1662 0.0003616001 7.59385e-05 16212.4 
1663 0.0003616001 7.59385e-05 16216.6 
1664 0.0003616001 7.59385e-05 16218.77 
1665 0.0003616001 7.59385e-05 16220.91 
1666 0.0003616001 7.59385e-05 16223.24 
1667 0.0003616001 7.59385e-05 16225.27 
1668 0.0003616001 7.59385e-05 16232.81 
1669 0.0003616001 7.59385e-05 16235.31 
1670 0.0003616001 7.59385e-05 16237.61 
1671 0.0003616001 7.59385e-05 16239.75 
1672 0.0003616001 7.59385e-05 16242.26 
1673 0.0003616001 7.59385e-05 16245.31 
1674 0.0003616001 7.59385e-05 16247.85 
1675 0.0003616001 7.59385e-05 16249.93 
1676 0.0003616001 7.59385e-05 16252.06 
1677 0.0003616001 7.59385e-05 16254.08 
1678 0.0003616001 7.59385e-05 16257.21 
1679 0.0003616001 7.59385e-05 16260.35 
1680 0.0003616001 7.59385e-05 16262.71 
1681 0.0003616001 7.59385e-05 16264.57 
1682 0.0003616001 7.59385e-05 16266.76 
1683 0.0003616001 7.59385e-05 16269.09 
1684 0.0003616001 7.59385e-05 16271.65 
1685 0.0003616001 7.59385e-05 16273.92 
1686 0.0003616001 7.59385e-05 16275.71 
1687 0.0003616001 7.59385e-05 16278.0 
1688 0.0003616001 7.59385e-05 16280.51 
1689 0.0003616001 7.59385e-05 16282.42 
1690 0.0003616001 7.59385e-05 16289.19 
1691 0.0003616001 7.59385e-05 16291.58 
1692 0.0003616001 7.59385e-05 16293.82 
1693 0.0003616001 7.59385e-05 16296.26 
1694 0.0003616001 7.59385e-05 16300.52 
1695 0.0003616001 7.59385e-05 16303.23 
1696 0.0003616001 7.59385e-05 16305.2 
1697 0.0003616001 7.59385e-05 16307.64 
1698 0.0003616001 7.59385e-05 16315.07 
1699 0.0003616001 7.59385e-05 16317.26 
1700 0.0003616001 7.59385e-05 16319.5 
1701 0.0003616001 7.59385e-05 16322.54 
1702 0.0003616001 7.59385e-05 16325.59 
1703 0.0003616001 7.59385e-05 16329.2 
1704 0.0003616001 7.59385e-05 16331.52 
1705 0.0003616001 7.59385e-05 16333.83 
1706 0.0003616001 7.59385e-05 16335.95 
1707 0.0003616001 7.59385e-05 16337.85 
1708 0.0003616001 7.59385e-05 16339.94 
1709 0.0003616001 7.59385e-05 16342.33 
1710 0.0003616001 7.59385e-05 16346.09 
1711 0.0003616001 7.59385e-05 16348.62 
1712 0.0003616001 7.59385e-05 16350.8 
1713 0.0003616001 7.59385e-05 16353.07 
1714 0.0003616001 7.59385e-05 16355.89 
1715 0.0003616001 7.59385e-05 16358.35 
1716 0.0003616001 7.59385e-05 16360.53 
1717 0.0003616001 7.59385e-05 16362.66 
1718 0.0003616001 7.59385e-05 16369.55 
1719 0.0003616001 7.59385e-05 16371.96 
1720 0.0003616001 7.59385e-05 16374.89 
1721 0.0003616001 7.59385e-05 16377.07 
1722 0.0003616001 7.59385e-05 16379.2 
1723 0.0003616001 7.59385e-05 16381.31 
1724 0.0003616001 7.59385e-05 16384.54 
1725 0.0003616001 7.59385e-05 16399.24 
1726 0.0003616001 7.59385e-05 16402.81 
1727 0.0003616001 7.59385e-05 16404.45 
1728 0.0003616001 7.59385e-05 16406.52 
1729 0.0003616001 7.59385e-05 16408.91 
1730 0.0003616001 7.59385e-05 16411.39 
1731 0.0003616001 7.59385e-05 16415.9 
1732 0.0003616001 7.59385e-05 16420.09 
1733 0.0003616001 7.59385e-05 16422.57 
1734 0.0003616001 7.59385e-05 16425.02 
1735 0.0003616001 7.59385e-05 16427.07 
1736 0.0003616001 7.59385e-05 16429.09 
1737 0.0003616001 7.59385e-05 16431.81 
1738 0.0003616001 7.59385e-05 16434.18 
1739 0.0003616001 7.59385e-05 16436.36 
1740 0.0003616001 7.59385e-05 16438.58 
1741 0.0003616001 7.59385e-05 16440.58 
1742 0.0003616001 7.59385e-05 16442.86 
1743 0.0003616001 7.59385e-05 16445.57 
1744 0.0003616001 7.59385e-05 16447.64 
1745 0.0003616001 7.59385e-05 16449.93 
1746 0.0003616001 7.59385e-05 16451.91 
1747 0.0003616001 7.59385e-05 16454.25 
1748 0.0003616001 7.59385e-05 16456.55 
1749 0.0003616001 7.59385e-05 16458.61 
1750 0.0003616001 7.59385e-05 16461.71 
1751 0.0003616001 7.59385e-05 16464.93 
1752 0.0003616001 7.59385e-05 16467.88 
1753 0.0003616001 7.59385e-05 16470.25 
1754 0.0003616001 7.59385e-05 16472.72 
1755 0.0003616001 7.59385e-05 16475.08 
1756 0.0003616001 7.59385e-05 16477.55 
1757 0.0003616001 7.59385e-05 16480.32 
1758 0.0003616001 7.59385e-05 16483.25 
1759 0.0003616001 7.59385e-05 16485.39 
1760 0.0003616001 7.59385e-05 16488.54 
1761 0.0003616001 7.59385e-05 16490.68 
1762 0.0003616001 7.59385e-05 16492.92 
1763 0.0003616001 7.59385e-05 16494.88 
1764 0.0003616001 7.59385e-05 16496.92 
1765 0.0003616001 7.59385e-05 16499.88 
1766 0.0003616001 7.59385e-05 16502.08 
1767 0.0003616001 7.59385e-05 16504.2 
1768 0.0003616001 7.59385e-05 16506.52 
1769 0.0003616001 7.59385e-05 16508.67 
1770 0.0003616001 7.59385e-05 16510.93 
1771 0.0003616001 7.59385e-05 16514.07 
1772 0.0003616001 7.59385e-05 16516.57 
1773 0.0003616001 7.59385e-05 16519.38 
1774 0.0003616001 7.59385e-05 16521.14 
1775 0.0003616001 7.59385e-05 16523.47 
1776 0.0003616001 7.59385e-05 16526.3 
1777 0.0003616001 7.59385e-05 16529.26 
1778 0.0003616001 7.59385e-05 16532.01 
1779 0.0003616001 7.59385e-05 16535.72 
1780 0.0003616001 7.59385e-05 16538.68 
1781 0.0003616001 7.59385e-05 16541.5 
1782 0.0003616001 7.59385e-05 16543.56 
1783 0.0003616001 7.59385e-05 16548.35 
1784 0.0003616001 7.59385e-05 16551.25 
1785 0.0003616001 7.59385e-05 16553.57 
1786 0.0003616001 7.59385e-05 16556.75 
1787 0.0003616001 7.59385e-05 16559.05 
1788 0.0003616001 7.59385e-05 16561.83 
1789 0.0003616001 7.59385e-05 16564.14 
1790 0.0003616001 7.59385e-05 16578.23 
1791 0.0003616001 7.59385e-05 16580.3 
1792 0.0003616001 7.59385e-05 16582.8 
1793 0.0003616001 7.59385e-05 16585.98 
1794 0.0003616001 7.59385e-05 16588.96 
1795 0.0003616001 7.59385e-05 16593.5 
1796 0.0003616001 7.59385e-05 16595.98 
1797 0.0003616001 7.59385e-05 16600.44 
1798 0.0003616001 7.59385e-05 16602.91 
1799 0.0003616001 7.59385e-05 16605.1 
1800 0.0003616001 7.59385e-05 16608.84 
1801 0.0003616001 7.59385e-05 16611.81 
1802 0.0003616001 7.59385e-05 16617.78 
1803 0.0003616001 7.59385e-05 16623.48 
1804 0.0003616001 7.59385e-05 16625.74 
1805 0.0003616001 7.59385e-05 16628.35 
1806 0.0003616001 7.59385e-05 16631.08 
1807 0.0003616001 7.59385e-05 16638.32 
1808 0.0003616001 7.59385e-05 16640.33 
1809 0.0003616001 7.59385e-05 16642.38 
1810 0.0003616001 7.59385e-05 16645.04 
1811 0.0003616001 7.59385e-05 16647.68 
1812 0.0003616001 7.59385e-05 16649.56 
1813 0.0003616001 7.59385e-05 16651.7 
1814 0.0003616001 7.59385e-05 16654.0 
1815 0.0003616001 7.59385e-05 16656.2 
1816 0.0003616001 7.59385e-05 16658.3 
1817 0.0003616001 7.59385e-05 16661.57 
1818 0.0003616001 7.59385e-05 16663.85 
1819 0.0003616001 7.59385e-05 16669.45 
1820 0.0003616001 7.59385e-05 16673.88 
1821 0.0003616001 7.59385e-05 16676.97 
1822 0.0003616001 7.59385e-05 16678.87 
1823 0.0003616001 7.59385e-05 16681.53 
1824 0.0003616001 7.59385e-05 16683.97 
